room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3082756,3406140,Entire home/apt,North End,9,4.5,3,1,172,3,42.362583,-71.054995,57:02.5
3084145,15693451,Private room,Roxbury,0,,2,1,63,1,42.32892,-71.079803,53:26.3
3084279,15693451,Private room,Roxbury,0,,2,1,63,1,42.328966,-71.080641,01:46.5
3094942,15695135,Private room,Dorchester,1,5,1,1,86,2,42.319118,-71.057454,17:14.4
3102980,15775431,Private room,Dorchester,2,5,1,1,68,1,42.303728,-71.080803,57:32.6
3106203,15775431,Private room,Dorchester,1,5,1,1,68,1,42.304419,-71.080862,15:59.6
3111523,6191851,Entire home/apt,Allston,0,,2,1,2282,1,42.364362,-71.11815,46:03.7
3129309,3637081,Entire home/apt,North End,19,4.5,3,1,188,1,42.365709,-71.055603,47:55.4
3138916,15937554,Private room,South End,7,4.5,2,1,143,1,42.343065,-71.072235,46:35.5
3139289,9922242,Private room,South End,27,5,6,1,204,1,42.345497,-71.072229,46:02.8
3151949,4235790,Entire home/apt,North End,0,,2,1,137,7,42.366156,-71.054588,33:59.5
3156318,15966868,Entire home/apt,North End,18,5,2,1,261,1,42.365024,-71.056892,42:44.6
3156538,16017026,Private room,Downtown,0,,2,1,114,1,42.358075,-71.051894,23:52.4
3157672,9287212,Private room,Jamaica Plain,1,4,1,1,80,1,42.315161,-71.100717,21:14.1
3164650,16052189,Private room,Hyde Park,2,4.5,1,1,51,5,42.235969,-71.131514,54:41.2
3166256,16059043,Entire home/apt,Dorchester,19,5,4,2,143,2,42.325191,-71.060969,18:53.0
3167027,15396970,Private room,Roslindale,11,5,2,1,40,1,42.285124,-71.11864,20:26.3
3171450,14768833,Entire home/apt,Back Bay,4,5,4,1,211,2,42.351002,-71.089123,59:02.6
3175234,6297108,Entire home/apt,Beacon Hill,5,5,2,1,291,3,42.357473,-71.064744,28:17.5
3176416,15937554,Private room,South End,3,4.5,1,1,143,1,42.342771,-71.074314,49:24.2
3182070,9419684,Entire home/apt,Downtown,2,4.5,3,1,390,7,42.350747,-71.063464,01:34.3
3182473,25188,Entire home/apt,Back Bay,1,5,2,1,273,3,42.345067,-71.079255,07:40.2
3182652,2555135,Entire home/apt,Chinatown,1,,5,2,365,1,42.350336,-71.062149,25:04.4
3182759,9419684,Entire home/apt,Downtown,4,5,5,2,485,7,42.351318,-71.063722,21:02.5
3197867,4700156,Entire home/apt,Roxbury,8,5,4,1,171,1,42.338512,-71.080845,22:30.0
3215504,16285729,Private room,South End,0,,1,1,103,10,42.345927,-71.075386,10:34.2
3216670,16290295,Entire home/apt,Back Bay,20,4.5,4,2,371,1,42.352255,-71.086706,10:22.5
3219137,2388236,Entire home/apt,Fenway,22,4.5,2,1,228,2,42.346208,-71.102869,33:19.1
3225226,16327264,Entire home/apt,Back Bay,0,,4,1,280,7,42.349754,-71.081215,08:01.6
3229255,16343599,Entire home/apt,Roslindale,2,4.5,2,1,137,3,42.290402,-71.134974,31:16.8
3231747,16357541,Entire home/apt,Back Bay,9,5,4,1,319,3,42.343455,-71.085682,56:47.8
3235383,4796448,Entire home/apt,Beacon Hill,5,4.5,2,1,222,2,42.359928,-71.063812,22:21.0
3236248,16375951,Entire home/apt,Jamaica Plain,1,4,4,2,170,2,42.321451,-71.103008,14:44.6
3240187,8011471,Private room,Roxbury,18,5,2,1,97,1,42.327198,-71.090814,03:36.9
3241425,12224246,Entire home/apt,Fenway,2,4.5,6,3,314,1,42.34504,-71.104263,41:57.2
3244362,13325723,Private room,South End,7,4.5,2,1,204,2,42.345783,-71.07516,32:56.6
3244706,13639016,Shared room,Longwood Medical Area,19,4.5,1,1,91,1,42.338105,-71.106264,19:27.8
3246559,16422682,Private room,South End,0,,1,1,1711,1,42.336848,-71.069476,48:52.9
3247057,5237272,Shared room,Brighton,3,4.5,2,1,91,1,42.342219,-71.147001,42:00.2
3247163,11573304,Entire home/apt,Fenway,12,4.5,4,1,200,1,42.348104,-71.093156,24:44.3
3247785,1369968,Entire home/apt,West End,15,4,2,1,257,1,42.363537,-71.067267,21:39.8
3250392,4195134,Entire home/apt,Charlestown,0,,4,2,337,14,42.380999,-71.070409,45:20.1
3250739,16442921,Private room,Dorchester,6,4,2,1,74,4,42.317977,-71.055014,20:30.3
3254301,16458940,Entire home/apt,Jamaica Plain,1,5,4,2,228,14,42.314425,-71.121125,10:06.3
3270631,16537817,Entire home/apt,South End,11,5,2,1,228,1,42.342917,-71.073164,53:18.9
3271153,15496183,Entire home/apt,South End,7,5,4,1,217,2,42.341884,-71.080724,58:58.4
3272435,16546608,Entire home/apt,Allston,0,,4,1,86,7,42.363134,-71.125012,59:58.6
3272500,16547030,Private room,Jamaica Plain,1,5,2,1,86,1,42.306771,-71.118591,21:17.0
3289921,2212661,Entire home/apt,South End,4,5,4,1,160,2,42.33456,-71.074478,27:37.0
3294152,9898255,Entire home/apt,Dorchester,10,4,2,1,137,2,42.314909,-71.062188,36:51.8
3294775,9898255,Private room,Dorchester,9,4.5,2,1,80,2,42.314178,-71.060367,22:18.4
3298104,14987475,Private room,Dorchester,1,5,2,1,131,2,42.311584,-71.051207,22:56.5
3302294,1369968,Entire home/apt,Back Bay,12,4,4,1,257,1,42.352578,-71.082599,13:54.1
3303497,16684348,Entire home/apt,Fenway,10,4.5,5,2,228,1,42.34316,-71.085742,32:12.6
3303622,16442921,Private room,Dorchester,3,2,1,1,43,7,42.313405,-71.058043,35:51.0
3303754,16442921,Private room,Dorchester,2,3.5,1,1,56,4,42.313727,-71.058126,32:44.1
3303860,16442921,Private room,Dorchester,2,3.5,2,1,66,4,42.313392,-71.056652,26:54.2
3309556,8572951,Entire home/apt,Downtown,7,5,5,2,599,2,42.345347,-71.059853,00:18.6
3309941,9419684,Entire home/apt,Fenway,2,5,5,2,470,3,42.343917,-71.099965,56:12.0
3311675,16442921,Private room,Dorchester,1,5,1,1,52,5,42.311442,-71.057637,24:39.0
3325306,10849730,Private room,South Boston,11,4.5,2,1,108,1,42.334885,-71.032945,59:27.6
3341329,9419684,Entire home/apt,Leather District,1,5,3,1,390,7,42.351876,-71.058729,04:11.5
3342094,1922657,Entire home/apt,Jamaica Plain,5,5,5,2,319,1,42.31845,-71.115156,03:09.4
3342206,9419684,Entire home/apt,Downtown,0,,5,2,494,7,42.353573,-71.059772,01:18.9
3343456,16875267,Entire home/apt,Allston,1,5,3,0,217,1,42.347554,-71.137751,43:33.6
3344322,9898255,Private room,Dorchester,7,4.5,2,1,91,2,42.312548,-71.062273,33:42.8
3351728,10502779,Entire home/apt,Beacon Hill,3,5,8,5,799,4,42.355985,-71.070761,24:34.2
3353505,825370,Entire home/apt,Back Bay,24,4.5,4,0,170,1,42.352399,-71.071292,18:50.3
3354044,10022544,Private room,Allston,5,5,2,1,80,1,42.347409,-71.135932,30:34.9
3359170,25188,Entire home/apt,Downtown,1,5,4,2,330,7,42.352852,-71.060356,33:47.4
3359282,343563,Private room,Dorchester,16,4.5,2,1,96,2,42.313091,-71.054354,19:53.3
3359713,9162273,Private room,South End,7,5,2,1,137,1,42.346457,-71.071672,49:39.4
3367833,25188,Entire home/apt,Downtown,0,,2,1,330,7,42.356742,-71.057721,15:18.1
3368667,782728,Entire home/apt,North End,20,5,4,1,250,1,42.36267,-71.050986,46:45.3
3369220,7000428,Private room,Beacon Hill,0,,1,1,143,3,42.35924,-71.063554,57:38.7
3371091,1922657,Private room,Jamaica Plain,2,5,2,1,165,1,42.318743,-71.115997,37:32.6
3371146,17008172,Private room,Allston,16,4,2,1,46,1,42.357383,-71.130779,08:08.5
3371742,17011534,Entire home/apt,South End,8,5,3,1,257,1,42.342747,-71.072329,48:22.7
3372301,5734067,Entire home/apt,Fenway,1,5,2,0,171,1,42.348254,-71.100279,02:32.1
3375010,17028503,Private room,Roxbury,2,5,2,1,171,2,42.33863,-71.082336,19:25.2
3377008,25188,Entire home/apt,Fenway,0,,4,2,353,4,42.343357,-71.097784,53:01.8
3377100,7629859,Entire home/apt,Beacon Hill,13,5,2,1,257,2,42.356999,-71.072513,39:08.9
3377871,7000428,Private room,West End,13,4,2,1,137,3,42.361273,-71.065049,40:49.4
3392423,3462813,Private room,West End,12,4.5,2,1,91,1,42.361306,-71.067059,21:06.9
3394437,16912440,Entire home/apt,Dorchester,1,5,6,2,228,1,42.313955,-71.061422,05:39.7
3394649,9632272,Entire home/apt,Roslindale,3,2.5,4,1,171,1,42.284395,-71.131823,40:43.3
3398487,17143454,Entire home/apt,North End,4,5,2,1,200,2,42.368043,-71.05362,39:35.3
3400682,17151457,Private room,Brighton,1,5,1,1,51,7,42.352298,-71.151776,54:58.5
3400737,5731991,Entire home/apt,South End,3,4.5,3,1,227,1,42.346126,-71.071149,12:30.8
3401809,25188,Entire home/apt,Downtown,0,,2,1,307,7,42.352799,-71.058301,36:30.8
3405403,8077502,Entire home/apt,West End,7,4.5,3,0,228,1,42.361326,-71.068006,41:54.7
3410087,17194624,Entire home/apt,Back Bay,13,4.5,2,0,170,2,42.352727,-71.081936,20:58.5
3412990,9189449,Private room,Brighton,0,,1,1,103,1,42.351593,-71.144211,04:30.6
3415033,16866221,Private room,South Boston,2,5,1,1,314,2,42.339324,-71.051503,02:42.6
3415321,16967785,Private room,Dorchester,3,4,2,1,74,1,42.283002,-71.068682,08:17.0
3415434,16442921,Private room,Dorchester,1,5,1,1,67,4,42.320429,-71.052252,07:59.4
3419711,9189449,Private room,Allston,0,,1,1,114,1,42.349985,-71.142021,26:30.2
3420221,9189449,Private room,Allston,0,,1,1,103,1,42.353398,-71.142355,25:36.3
3420953,9870519,Entire home/apt,Allston,2,4.5,3,1,137,5,42.350126,-71.142213,08:27.1
3424836,11851967,Entire home/apt,South End,1,5,4,1,285,1,42.344368,-71.072102,29:18.9
3425039,17264009,Private room,Back Bay,10,5,1,1,102,3,42.344996,-71.081056,03:14.7
3432438,17298276,Entire home/apt,South End,14,5,3,1,284,2,42.346941,-71.075141,01:17.4
3434614,17311095,Entire home/apt,North End,2,5,3,1,194,1,42.36421,-71.054077,57:02.4
3440659,1904707,Private room,Brighton,13,4.5,2,1,63,1,42.342664,-71.148664,05:29.5
3442711,17351265,Private room,Downtown,21,4.5,2,1,107,2,42.353005,-71.057547,07:40.5
3447076,468827,Private room,Beacon Hill,3,4.5,1,1,147,1,42.360246,-71.068236,13:30.8
3448777,8952387,Entire home/apt,Charlestown,6,4.5,5,3,228,4,42.383076,-71.074453,37:42.2
3448902,1023038,Entire home/apt,North End,7,4.5,3,1,285,1,42.364452,-71.051433,30:39.2
3457722,6209951,Entire home/apt,Brighton,3,4.5,6,3,257,1,42.354574,-71.159493,29:39.9
3458030,7912254,Entire home/apt,Back Bay,1,5,4,2,285,1,42.34466,-71.079994,56:35.8
3465297,9590116,Entire home/apt,Back Bay,0,,4,1,217,1,42.350499,-71.090248,36:27.8
3465433,8654826,Private room,Brighton,2,4,2,1,91,5,42.342877,-71.16779,45:58.0
3465623,17460452,Private room,South End,3,5,2,1,143,1,42.346381,-71.075549,14:30.0
3467633,643861,Entire home/apt,South Boston,0,,2,0,285,2,42.339088,-71.048674,54:02.6
3467641,5338762,Entire home/apt,West End,1,5,4,1,250,1,42.365458,-71.067958,58:40.9
3468324,4481861,Private room,East Boston,23,4,1,1,51,1,42.382712,-71.033142,13:46.5
3472604,13378189,Entire home/apt,South Boston Waterfront,1,5,4,1,171,2,42.346869,-71.037378,47:22.2
3479660,15619363,Entire home/apt,South Boston,7,5,2,1,204,2,42.331555,-71.036706,50:24.5
3498245,17608321,Entire home/apt,Back Bay,2,5,2,1,165,3,42.349657,-71.084442,58:13.9
3509285,17669187,Entire home/apt,Fenway,3,4.5,2,1,200,5,42.351271,-71.091323,13:57.5
3519768,508268,Entire home/apt,Allston,0,,3,1,216,3,42.359355,-71.129354,08:03.7
3519853,2760820,Entire home/apt,Allston,3,4.5,3,1,113,1,42.36565,-71.119728,51:33.7
3521944,17735272,Entire home/apt,West Roxbury,4,4.5,4,1,124,1,42.295156,-71.157238,14:55.5
3522237,17736943,Private room,Dorchester,0,,2,1,63,3,42.30629,-71.082711,31:27.8
3522474,2811498,Private room,Allston,1,5,2,1,46,1,42.359445,-71.128262,22:11.9
3528826,10493424,Entire home/apt,Beacon Hill,9,5,4,1,227,2,42.356404,-71.074872,59:34.6
3530155,17771184,Entire home/apt,South End,0,,3,1,171,1,42.345082,-71.076824,22:39.2
3534648,4152590,Entire home/apt,South Boston,0,,2,1,257,2,42.333949,-71.052681,23:17.5
3539510,71783,Entire home/apt,Dorchester,0,,6,3,205,3,42.323285,-71.059858,21:48.6
3544343,17843002,Entire home/apt,Downtown,0,,2,1,143,1,42.358439,-71.061526,07:22.3
3552779,17885814,Private room,Roxbury,0,,1,1,171,1,42.334802,-71.082419,01:09.9
3558038,17912831,Private room,Brighton,1,5,2,1,51,1,42.351463,-71.15351,13:50.2
3560368,17924182,Private room,Back Bay,0,,1,1,170,1,42.35146,-71.089045,24:42.5
3568580,9419684,Entire home/apt,Chinatown,1,5,3,1,390,7,42.351494,-71.059719,35:00.9
3571617,17984084,Entire home/apt,Bay Village,6,4,4,2,297,1,42.34903,-71.070572,19:04.4
3575188,526084,Entire home/apt,Fenway,5,5,4,1,194,2,42.343696,-71.103799,12:43.1
3575220,13226301,Private room,Roslindale,2,5,1,1,86,2,42.280279,-71.13587,27:04.6
3575441,17016298,Shared room,West End,2,5,1,1,131,1,42.36466,-71.068617,11:14.4
3577896,18020625,Shared room,Fenway,0,,1,1,86,1,42.346314,-71.103824,15:17.8
3583553,13639016,Entire home/apt,Longwood Medical Area,0,,4,0,171,5,42.338167,-71.108021,27:54.2
3585343,10332798,Private room,South Boston,13,4.5,2,1,126,1,42.340395,-71.053735,26:50.9
3585379,15496183,Shared room,South End,10,4.5,1,1,86,1,42.340552,-71.077019,46:06.7
3585879,13395085,Shared room,Back Bay,5,4.5,2,1,91,1,42.350913,-71.086122,39:22.4
3589267,11890037,Entire home/apt,Fenway,6,4.5,4,2,193,2,42.341225,-71.094362,12:23.8
3591388,18092266,Entire home/apt,Back Bay,4,5,1,1,314,3,42.349314,-71.087696,47:18.5
3593290,5988470,Entire home/apt,Jamaica Plain,0,,5,4,399,2,42.308898,-71.11869,33:11.0
3595122,17263899,Entire home/apt,Charlestown,7,5,3,1,131,2,42.375389,-71.0598,54:49.8
3595315,8654826,Private room,Brighton,1,4,2,1,91,5,42.343285,-71.166993,20:38.3
3601030,3689882,Entire home/apt,South End,4,5,3,1,217,1,42.343792,-71.072859,06:14.3
3601254,17194624,Entire home/apt,Back Bay,6,3.5,2,0,159,2,42.353357,-71.081576,47:23.5
3601297,18115523,Private room,Brighton,0,,1,1,40,10,42.35117,-71.151812,11:23.9
3601424,18145041,Private room,Brighton,5,5,2,1,86,1,42.352881,-71.158183,04:00.5
3602379,18150109,Entire home/apt,Roxbury,0,,4,1,227,3,42.329091,-71.094573,38:41.6
3606396,18175186,Entire home/apt,Brighton,4,4.5,4,1,80,1,42.341276,-71.146382,00:23.6
3609363,3747812,Entire home/apt,East Boston,5,5,3,2,148,1,42.385509,-71.015386,04:44.7
3609536,9151990,Private room,Allston,4,5,2,1,79,1,42.362127,-71.117604,32:42.5
3611333,2076603,Entire home/apt,Roxbury,3,4.5,2,1,171,3,42.339717,-71.085321,35:22.5
3612063,16848090,Private room,Dorchester,16,4.5,2,1,88,1,42.326496,-71.057599,17:49.7
3613179,18205351,Private room,Dorchester,0,,2,1,171,1,42.317703,-71.062348,03:28.9
3613521,18205351,Private room,Dorchester,1,4,4,1,171,1,42.317835,-71.062122,35:59.7
3615760,17000652,Private room,East Boston,5,4.5,2,1,128,1,42.367356,-71.0392,03:35.9
3616081,18190121,Entire home/apt,Jamaica Plain,10,5,2,1,149,1,42.31962,-71.104829,36:03.4
3623811,9419684,Entire home/apt,Chinatown,6,4.5,3,1,381,3,42.352325,-71.062075,04:10.2
3628320,2863349,Private room,Dorchester,1,4,2,1,57,2,42.297042,-71.058588,11:48.2
3634954,18326193,Shared room,East Boston,0,,1,1,67,1,42.390667,-71.000902,00:53.9
3637531,18346738,Private room,Allston,0,,2,1,79,1,42.35523,-71.138333,09:30.0
3641545,6608084,Private room,Dorchester,0,,3,1,78,2,42.308042,-71.047882,37:35.0
3642313,18388609,Private room,Brighton,2,5,2,1,114,2,42.338765,-71.152474,37:38.4
3650213,2039613,Entire home/apt,Bay Village,2,4.5,2,1,171,2,42.347975,-71.069607,20:40.5
3653207,18477814,Entire home/apt,Downtown,3,4.5,2,1,342,1,42.351368,-71.067391,39:26.6
3655413,18495751,Entire home/apt,South End,5,4.5,3,2,354,1,42.33844,-71.07668,00:54.3
3655519,18499644,Entire home/apt,Jamaica Plain,1,5,4,2,171,1,42.317354,-71.110006,43:28.4
3659917,4464034,Private room,Mission Hill,5,5,1,1,86,2,42.333558,-71.109425,09:37.5
3664031,2006852,Entire home/apt,North End,7,5,4,2,234,1,42.363616,-71.051879,18:19.6
3667348,18600144,Entire home/apt,East Boston,5,5,2,1,147,2,42.388405,-71.00507,12:55.8
3668038,739438,Private room,Brighton,2,4.5,1,1,74,1,42.347726,-71.166583,30:56.4
3672497,3910123,Entire home/apt,Beacon Hill,8,5,2,1,228,1,42.360497,-71.070902,25:09.2
3673104,5361449,Entire home/apt,Beacon Hill,3,5,3,1,296,2,42.360626,-71.069457,03:32.4
3673688,18142992,Entire home/apt,Back Bay,3,4.5,5,1,227,1,42.345051,-71.079889,39:42.7
3674799,13741288,Private room,Allston,0,,2,1,103,1,42.364427,-71.119423,24:09.6
3677074,2369603,Entire home/apt,Downtown,4,4.5,3,0,341,1,42.353283,-71.059269,11:30.2
3677662,660123,Private room,Allston,4,4.5,2,1,91,4,42.355729,-71.130722,48:05.9
3678429,18165984,Shared room,Dorchester,4,5,1,1,80,1,42.284938,-71.076511,47:24.2
3678623,18691705,Entire home/apt,Beacon Hill,1,4,3,1,102,3,42.360889,-71.066228,17:57.3
3678834,6241341,Entire home/apt,Downtown,2,4,3,1,399,1,42.364191,-71.063314,54:17.3
3685188,18741681,Private room,Jamaica Plain,1,5,3,1,114,1,42.317434,-71.11568,29:14.9
3688776,16967785,Private room,Dorchester,3,4,2,1,63,2,42.283472,-71.067515,31:49.0
3693850,18807469,Private room,Jamaica Plain,6,5,2,1,80,1,42.299824,-71.112572,08:57.0
3697481,3351569,Private room,South Boston,6,4.5,2,1,131,2,42.333693,-71.028158,32:15.5
3704620,18887719,Entire home/apt,South End,1,5,4,1,204,1,42.340574,-71.080358,17:17.2
3704801,8812693,Entire home/apt,Back Bay,2,4.5,4,1,171,1,42.346108,-71.078095,50:04.4
3705144,18886593,Entire home/apt,Downtown,0,,4,2,1135,2,42.358744,-71.05171,23:06.6
3718613,18988062,Entire home/apt,Downtown,1,5,3,1,314,2,42.352572,-71.056956,44:05.8
3720829,18969796,Entire home/apt,Downtown,2,,4,1,387,1,42.351277,-71.063972,01:00.8
3721095,10477638,Entire home/apt,Charlestown,12,5,6,3,371,1,42.381348,-71.061908,07:01.6
3721156,3173838,Private room,Allston,1,,1,1,68,1,42.351927,-71.134587,35:18.9
3724223,18333865,Private room,Allston,1,5,3,1,63,1,42.351838,-71.13495,32:34.9
3725631,19032128,Private room,South Boston,7,5,2,1,160,1,42.339399,-71.053354,26:58.5
3725855,25188,Entire home/apt,Hyde Park,0,,2,0,273,4,42.248662,-71.127299,11:29.5
3727560,19036819,Private room,Roxbury,20,4.5,2,1,126,1,42.329231,-71.079758,37:04.4
3729459,19055705,Entire home/apt,South Boston Waterfront,11,5,2,1,204,1,42.349851,-71.048824,20:44.2
3730253,3220375,Entire home/apt,Back Bay,1,5,2,1,245,2,42.347157,-71.081765,34:21.5
3730447,9329890,Entire home/apt,Jamaica Plain,3,4.5,4,2,205,1,42.297405,-71.113914,03:27.2
3730510,212445,Private room,West End,0,,2,1,131,1,42.362995,-71.065917,34:55.2
3739279,19116322,Private room,Brighton,0,,1,1,67,1,42.351768,-71.150309,10:04.3
3740274,18824139,Entire home/apt,Fenway,7,5,2,1,245,1,42.344625,-71.094958,54:08.5
3741033,1513730,Entire home/apt,South Boston,1,5,2,1,171,1,42.341177,-71.052286,48:26.9
3749277,19179239,Private room,South Boston,12,5,2,1,136,2,42.334268,-71.04524,16:39.5
3749523,3842205,Entire home/apt,Charlestown,7,4.5,6,3,513,1,42.371913,-71.06333,11:59.1
3755609,19223882,Private room,Roslindale,0,,1,1,74,3,42.275637,-71.1248,40:29.8
3758830,19162946,Entire home/apt,Back Bay,2,4,2,0,200,1,42.35452,-71.077805,56:20.0
3760111,19252527,Shared room,North End,7,5,2,1,90,1,42.363881,-71.052318,56:51.1
3760609,19256224,Entire home/apt,Fenway,2,5,2,1,183,1,42.342549,-71.100003,49:51.4
3763786,3973411,Private room,South End,7,5,2,1,171,1,42.336044,-71.073147,32:49.3
3765289,16442921,Private room,Dorchester,1,4,2,1,72,4,42.319982,-71.054391,15:53.9
3775072,19300297,Private room,Mattapan,0,,1,1,23,1,42.271214,-71.079936,44:03.2
3775876,11487565,Private room,Jamaica Plain,2,4,2,1,143,1,42.305142,-71.107327,04:52.5
3780673,3113655,Entire home/apt,South End,0,,2,1,285,1,42.341957,-71.077615,27:55.7
3782483,3650398,Entire home/apt,South Boston,4,5,2,1,240,2,42.334018,-71.03187,37:34.2
3784104,3142669,Entire home/apt,Fenway,4,3.5,3,1,227,1,42.346176,-71.09318,21:21.7
3787623,8380767,Entire home/apt,Chinatown,0,,4,1,137,1,42.352044,-71.061294,47:35.4
3789486,19450781,Private room,Jamaica Plain,0,,2,1,23,1,42.323055,-71.106708,23:59.2
3792147,6989109,Shared room,South Boston,1,5,2,1,170,1,42.331261,-71.046148,05:45.1
3793490,19479153,Private room,Fenway,2,5,2,1,103,1,42.350429,-71.105715,37:00.6
3793564,13968837,Private room,Back Bay,1,4,2,1,143,1,42.351162,-71.088333,16:21.0
3797802,10195557,Private room,South End,0,,2,1,171,1,42.339131,-71.076981,16:39.5
3798203,19329513,Private room,East Boston,19,4.5,2,1,60,1,42.365219,-71.035644,30:22.3
3798360,25188,Entire home/apt,Hyde Park,2,3,2,1,274,4,42.247059,-71.128976,40:16.3
3802695,19537288,Entire home/apt,Allston,2,4,2,0,180,1,42.350133,-71.13876,30:59.1
3802809,19036819,Private room,Roxbury,10,4.5,2,1,91,1,42.327492,-71.082068,28:48.8
3807500,15283405,Private room,Jamaica Plain,1,5,1,1,108,4,42.309592,-71.117743,01:41.6
3808557,19572355,Entire home/apt,South End,1,5,6,2,456,2,42.336505,-71.075696,17:37.4
3809755,19131422,Entire home/apt,Back Bay,0,,4,1,342,3,42.350692,-71.089135,46:32.7
3809760,9938359,Shared room,South End,18,4.5,2,1,68,1,42.342534,-71.068311,49:11.8
3820516,128280,Private room,Charlestown,0,,2,1,240,2,42.376435,-71.065351,51:51.0
3827568,16442921,Private room,Dorchester,0,,1,1,51,1,42.318566,-71.05444,52:46.9
3829426,16934665,Private room,Brighton,0,,2,1,84,1,42.343798,-71.143728,25:56.7
3835239,19750314,Private room,Brighton,0,,1,1,86,1,42.347271,-71.137707,47:29.8
3836145,12273032,Private room,Allston,2,3.5,2,1,80,1,42.361167,-71.12986,58:34.8
3842204,12216740,Entire home/apt,Back Bay,1,5,5,2,342,2,42.347394,-71.081474,16:19.1
3842286,3149911,Entire home/apt,South End,3,5,4,1,170,1,42.345412,-71.075669,56:30.0
3842439,19464268,Entire home/apt,East Boston,0,,4,2,171,1,42.370293,-71.037916,06:55.4
3842612,15279424,Private room,South Boston,3,5,2,1,91,1,42.335127,-71.040925,21:00.7
3848132,14250566,Private room,Fenway,3,3.5,2,1,120,2,42.347208,-71.103409,35:10.7
3848814,19329513,Private room,East Boston,8,4.5,1,1,41,1,42.366285,-71.036345,52:09.7
3866934,18202088,Entire home/apt,Mission Hill,0,,2,1,196,2,42.335187,-71.100362,21:44.7
3868087,16967785,Private room,Dorchester,1,5,2,1,74,2,42.284755,-71.067411,28:14.5
3869666,19808257,Entire home/apt,North End,3,4.5,2,1,205,1,42.364729,-71.054681,50:29.6
3869806,3474239,Entire home/apt,Downtown,3,5,2,1,398,2,42.3652,-71.059708,52:03.2
3870046,17010369,Entire home/apt,Back Bay,3,4.5,2,1,251,2,42.350632,-71.082186,42:36.5
3873776,8924578,Entire home/apt,Beacon Hill,2,5,4,3,371,1,42.357256,-71.07111,57:35.9
3873986,20010695,Entire home/apt,Charlestown,2,5,4,1,228,1,42.376944,-71.062464,33:45.6
3874798,19992621,Entire home/apt,South Boston,2,5,4,2,319,2,42.335041,-71.051708,56:07.7
3874975,12811955,Entire home/apt,Beacon Hill,2,4.5,2,1,171,1,42.360071,-71.069037,17:53.9
3875863,4996834,Shared room,Brighton,0,,1,1,80,1,42.345828,-71.140587,07:26.6
3875893,564643,Private room,Jamaica Plain,5,5,2,1,113,1,42.316869,-71.102135,21:23.4
3878130,20043917,Entire home/apt,Downtown,2,4.5,2,1,456,1,42.352499,-71.063528,59:07.9
3880822,20062444,Entire home/apt,South End,4,5,3,1,228,1,42.3421,-71.070368,56:45.0
3881993,11487565,Entire home/apt,Jamaica Plain,1,4,6,3,444,1,42.304338,-71.108717,00:16.6
3887145,7040166,Entire home/apt,Beacon Hill,2,4.5,4,0,217,1,42.357566,-71.071937,15:47.4
3887348,13148757,Entire home/apt,Fenway,0,,6,3,913,2,42.348204,-71.099108,00:13.7
3889476,6595410,Entire home/apt,South Boston Waterfront,11,4.5,2,0,171,1,42.34953,-71.049358,29:22.2
3890373,19357187,Entire home/apt,Beacon Hill,5,5,4,1,257,2,42.35953,-71.065288,35:24.6
3890965,11397938,Entire home/apt,Back Bay,3,4.5,4,1,342,1,42.345053,-71.081646,06:13.7
3894320,9258077,Entire home/apt,South Boston,5,4.5,2,1,183,1,42.333025,-71.028185,19:02.6
3894402,20156534,Entire home/apt,Fenway,3,4,4,1,285,3,42.34692,-71.09344,03:33.2
3894859,19075350,Entire home/apt,Brighton,2,5,4,1,228,2,42.340384,-71.145367,33:16.3
3895690,8660749,Entire home/apt,Fenway,1,4,4,1,342,1,42.341994,-71.102079,08:11.2
3897000,6386662,Entire home/apt,Charlestown,2,5,4,1,325,1,42.376676,-71.058973,21:19.3
3897963,8139434,Private room,Allston,1,5,2,1,57,1,42.349964,-71.14371,50:05.0
3897979,8139434,Private room,Allston,2,5,2,1,57,1,42.349749,-71.142788,59:58.8
3897995,8139434,Private room,Allston,2,4,2,1,57,1,42.350543,-71.143844,08:34.4
3898015,8139434,Private room,Allston,2,4,2,1,86,1,42.349988,-71.144202,18:11.3
3898229,13391182,Entire home/apt,Jamaica Plain,1,3,5,2,228,2,42.316273,-71.108546,56:06.8
3901439,8139434,Private room,Allston,0,,2,1,57,1,42.351929,-71.136455,05:35.3
3902910,7156186,Private room,Allston,1,5,2,1,103,1,42.364885,-71.118545,31:52.7
3902984,20210166,Entire home/apt,Back Bay,3,5,4,2,485,1,42.352004,-71.087081,59:56.7
3903273,2278181,Entire home/apt,South End,0,,2,1,257,7,42.342335,-71.07312,15:58.0
3903324,9419684,Entire home/apt,Fenway,2,4.5,3,1,381,3,42.343248,-71.100656,42:07.6
3903760,20183804,Private room,North End,1,4,1,1,148,3,42.366303,-71.054295,03:44.9
3914363,9419684,Entire home/apt,Fenway,1,5,3,1,381,3,42.343552,-71.102373,00:07.9
3914729,18202088,Entire home/apt,Downtown,1,,2,1,250,2,42.351174,-71.063471,54:06.5
3916011,3551784,Entire home/apt,South End,0,,2,1,257,2,42.346751,-71.074047,55:14.3
3916038,20284477,Private room,Allston,1,4,2,1,80,1,42.352106,-71.134849,58:54.8
